Counts of wrong predictions in unclassified region	PathogenicStart	PathogenicEnd	Accuracy	Precision	Recall	Specificity	Index
0	2.1767553334939294e-05	0.0001268255291506648	0.3770833333333333	0.3768236765318883	1.0	0.0006684491978609625	0
0	2.221412978542503e-05	0.0001282978046219796	0.3775	0.3769808173477898	1.0	0.001336898395721925	1
0	2.5136687327176332e-05	0.00012869405327364802	0.3779166666666667	0.3771380892782645	1.0	0.002005347593582888	2
0	2.534712439228315e-05	0.00013278110418468714	0.37833333333333335	0.3772954924874791	1.0	0.00267379679144385	3
0	2.630631388456095e-05	0.00013425822544377297	0.37875	0.3774530271398747	1.0	0.0033422459893048127	4
0	2.682478771021124e-05	0.0001354648411506787	0.37916666666666665	0.37761069340016706	1.0	0.004010695187165776	5
0	2.695274270081427e-05	0.00013607097207568586	0.37958333333333333	0.3777684914333473	1.0	0.004679144385026738	6
0	2.796730404952541e-05	0.00013809137453790754	0.38	0.3779264214046823	1.0	0.0053475935828877	7
0	3.244794061174616e-05	0.00013969201245345175	0.3804166666666667	0.3780844834797156	1.0	0.006016042780748663	8
0	3.2531872420804575e-05	0.00013982794189359993	0.38083333333333336	0.3782426778242678	1.0	0.0066844919786096255	9
0	3.283990008640103e-05	0.00014019668742548674	0.38125	0.378401004604437	1.0	0.007352941176470588	10
0	3.286875653429888e-05	0.00014019668742548674	0.38166666666666665	0.3785594639865997	1.0	0.008021390374331552	11
0	3.286875653429888e-05	0.00014052835467737168	0.38208333333333333	0.378718056137411	1.0	0.008689839572192513	12
0	3.426401235628873e-05	0.00014335989544633776	0.3825	0.3788767812238055	1.0	0.009358288770053475	13
0	3.426401235628873e-05	0.00014416429621633142	0.3829166666666667	0.3790356394129979	1.0	0.010026737967914439	14
0	3.426401235628873e-05	0.00014460293459706008	0.38333333333333336	0.37919463087248323	1.0	0.0106951871657754	15
0	3.4748918551485986e-05	0.0001474809687351808	0.38375	0.37935375577003777	1.0	0.011363636363636364	16
0	3.4748918551485986e-05	0.00014999321138020605	0.38416666666666666	0.3795130142737196	1.0	0.012032085561497326	17
0	3.5006956750294194e-05	0.0001535991468699649	0.38458333333333333	0.37967240655186896	1.0	0.01270053475935829	18
0	3.6695520975627005e-05	0.00015442668518517166	0.385	0.3798319327731092	1.0	0.013368983957219251	19
